route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
18001VTW2154,18001VTW2154092090467,18001VTW2154092090467,BRITOMART,0,2154
18001VTW2154,18001VTW2154092290773,18001VTW2154092290773,BRITOMART,0,2154
18001VTW2154,18001VTW2154095095057,18001VTW2154095095057,BRITOMART,0,2154
18001VTW2154,18001VTW2154100797658,18001VTW2154100797658,BRITOMART,0,2154
18001VTW2154,18001VTW2154102099647,18001VTW2154102099647,BRITOMART,0,2154
18001VTW2154,18001VTW21541050104237,18001VTW21541050104237,BRITOMART,0,2154
18001VTW2154,18001VTW21541107106838,18001VTW21541107106838,BRITOMART,0,2154
18001VTW2154,18001VTW21541120108827,18001VTW21541120108827,BRITOMART,0,2154
18001VTW2154,18001VTW21541150113417,18001VTW21541150113417,BRITOMART,0,2154
18001VTW2154,18001VTW21541207116018,18001VTW21541207116018,BRITOMART,0,2154
18001VTW2154,18001VTW21541220118007,18001VTW21541220118007,BRITOMART,0,2154
18001VTW2154,18001VTW21541250122597,18001VTW21541250122597,BRITOMART,0,2154
18001VTW2154,18001VTW21541307125198,18001VTW21541307125198,BRITOMART,0,2154
18001VTW2154,18001VTW21541320127187,18001VTW21541320127187,BRITOMART,0,2154
18001VTW2154,18001VTW21541350131777,18001VTW21541350131777,BRITOMART,0,2154
18001VTW2154,18001VTW21541352132083,18001VTW21541352132083,BRITOMART,0,2154
18001VTW2154,18001VTW21541407134378,18001VTW21541407134378,BRITOMART,0,2154
18001VTW2154,18001VTW21541420136367,18001VTW21541420136367,BRITOMART,0,2154
18001VTW2154,18001VTW21541450140957,18001VTW21541450140957,BRITOMART,0,2154
18001VTW2154,18001VTW21541452141263,18001VTW21541452141263,BRITOMART,0,2154
18001VTW2154,18001VTW21541520145547,18001VTW21541520145547,BRITOMART,0,2154
18001VTW2154,18001VTW21541522145853,18001VTW21541522145853,BRITOMART,0,2154
18001VTW2154,18001VTW21541550150137,18001VTW21541550150137,BRITOMART,0,2154
18001VTW2154,18001VTW21541553150596,18001VTW21541553150596,BRITOMART,0,2154
18001VTW2154,18001VTW21541620154727,18001VTW21541620154727,BRITOMART,0,2154
18001VTW2154,18001VTW21541622155033,18001VTW21541622155033,BRITOMART,0,2154
18001VTW2154,18001VTW21541650159317,18001VTW21541650159317,BRITOMART,0,2154
18001VTW2154,18001VTW21541653159776,18001VTW21541653159776,BRITOMART,0,2154
18001VTW2154,18001VTW21541720163907,18001VTW21541720163907,BRITOMART,0,2154
18001VTW2154,18001VTW21541722164213,18001VTW21541722164213,BRITOMART,0,2154
18001VTW2154,18001VTW21541750168497,18001VTW21541750168497,BRITOMART,0,2154
18001VTW2154,18001VTW21541753168956,18001VTW21541753168956,BRITOMART,0,2154
18001VTW2154,18001VTW21541820173087,18001VTW21541820173087,BRITOMART,0,2154
18001VTW2154,18001VTW21541822173393,18001VTW21541822173393,BRITOMART,0,2154
18001VTW2154,18001VTW21541850177677,18001VTW21541850177677,BRITOMART,0,2154
18001VTW2154,18001VTW21541853178136,18001VTW21541853178136,BRITOMART,0,2154
18001VTW2154,18001VTW21541920182267,18001VTW21541920182267,BRITOMART,0,2154
18001VTW2154,18001VTW21542020191447,18001VTW21542020191447,BRITOMART,0,2154
18002VTW2151,18002VTW2151063766386,18002VTW2151063766386,SWANSON TRAIN STATION,1,2151
18002VTW2151,18002VTW2151070370364,18002VTW2151070370364,SWANSON TRAIN STATION,1,2151
18002VTW2151,18002VTW2151070770976,18002VTW2151070770976,SWANSON TRAIN STATION,1,2151
18002VTW2151,18002VTW2151073875719,18002VTW2151073875719,SWANSON TRAIN STATION,1,2151
18002VTW2151,18002VTW2151080379544,18002VTW2151080379544,SWANSON TRAIN STATION,1,2151
18002VTW2151,18002VTW2151080780156,18002VTW2151080780156,SWANSON TRAIN STATION,1,2151
18002VTW2151,18002VTW2151083384134,18002VTW2151083384134,SWANSON TRAIN STATION,1,2151
18002VTW2151,18002VTW2151083884899,18002VTW2151083884899,SWANSON TRAIN STATION,1,2151
18002VTW2151,18002VTW2151085887959,18002VTW2151085887959,SWANSON TRAIN STATION,1,2151
18002VTW2151,18002VTW2151090388724,18002VTW2151090388724,SWANSON TRAIN STATION,1,2151
18002VTW2151,18002VTW2151093393314,18002VTW2151093393314,SWANSON TRAIN STATION,1,2151
18002VTW2151,18002VTW2151095396374,18002VTW2151095396374,SWANSON TRAIN STATION,1,2151
18002VTW2151,18002VTW2151100397904,18002VTW2151100397904,SWANSON TRAIN STATION,1,2151
18002VTW2151,18002VTW2151100798516,18002VTW2151100798516,SWANSON TRAIN STATION,1,2151
18002VTW2151,18002VTW21511033102494,18002VTW21511033102494,SWANSON TRAIN STATION,1,2151
18002VTW2151,18002VTW21511053105554,18002VTW21511053105554,SWANSON TRAIN STATION,1,2151
18002VTW2151,18002VTW21511103107084,18002VTW21511103107084,SWANSON TRAIN STATION,1,2151
18002VTW2151,18002VTW21511133111674,18002VTW21511133111674,SWANSON TRAIN STATION,1,2151
18002VTW2151,18002VTW21511153114734,18002VTW21511153114734,SWANSON TRAIN STATION,1,2151
18002VTW2151,18002VTW21511203116264,18002VTW21511203116264,SWANSON TRAIN STATION,1,2151
18002VTW2151,18002VTW21511233120854,18002VTW21511233120854,SWANSON TRAIN STATION,1,2151
18002VTW2151,18002VTW21511253123914,18002VTW21511253123914,SWANSON TRAIN STATION,1,2151
18002VTW2151,18002VTW21511303125444,18002VTW21511303125444,SWANSON TRAIN STATION,1,2151
18002VTW2151,18002VTW21511333130034,18002VTW21511333130034,SWANSON TRAIN STATION,1,2151
18002VTW2151,18002VTW21511403134624,18002VTW21511403134624,SWANSON TRAIN STATION,1,2151
18002VTW2151,18002VTW21511407135236,18002VTW21511407135236,SWANSON TRAIN STATION,1,2151
18002VTW2151,18002VTW21511433139214,18002VTW21511433139214,SWANSON TRAIN STATION,1,2151
18002VTW2151,18002VTW21511438139979,18002VTW21511438139979,SWANSON TRAIN STATION,1,2151
18002VTW2151,18002VTW21511503143804,18002VTW21511503143804,SWANSON TRAIN STATION,1,2151
18002VTW2151,18002VTW21511508144569,18002VTW21511508144569,SWANSON TRAIN STATION,1,2151
18002VTW2151,18002VTW21511533148394,18002VTW21511533148394,SWANSON TRAIN STATION,1,2151
18002VTW2151,18002VTW21511538149159,18002VTW21511538149159,SWANSON TRAIN STATION,1,2151
18002VTW2151,18002VTW21511603152984,18002VTW21511603152984,SWANSON TRAIN STATION,1,2151
18002VTW2151,18002VTW21511607153596,18002VTW21511607153596,SWANSON TRAIN STATION,1,2151
18002VTW2151,18002VTW21511633157574,18002VTW21511633157574,SWANSON TRAIN STATION,1,2151
18002VTW2151,18002VTW21511638158339,18002VTW21511638158339,SWANSON TRAIN STATION,1,2151
18002VTW2151,18002VTW21511703162164,18002VTW21511703162164,SWANSON TRAIN STATION,1,2151
18002VTW2151,18002VTW21511707162776,18002VTW21511707162776,SWANSON TRAIN STATION,1,2151
18002VTW2151,18002VTW21511733166754,18002VTW21511733166754,SWANSON TRAIN STATION,1,2151
18002VTW2151,18002VTW21511738167519,18002VTW21511738167519,SWANSON TRAIN STATION,1,2151
18002VTW2151,18002VTW21511803171344,18002VTW21511803171344,SWANSON TRAIN STATION,1,2151
18002VTW2151,18002VTW21511807171956,18002VTW21511807171956,SWANSON TRAIN STATION,1,2151
18002VTW2151,18002VTW21511837176546,18002VTW21511837176546,SWANSON TRAIN STATION,1,2151
18002VTW2151,18002VTW21511903180524,18002VTW21511903180524,SWANSON TRAIN STATION,1,2151
18002VTW2151,18002VTW21512003189704,18002VTW21512003189704,SWANSON TRAIN STATION,1,2151
18002VTW2151,18002VTW21512113200414,18002VTW21512113200414,SWANSON TRAIN STATION,1,2151
19001VTW2153,19001VTW2153053162805,19001VTW2153053162805,BRITOMART,0,2153
19001VTW2153,19001VTW2153060167935,19001VTW2153060167935,BRITOMART,0,2153
19001VTW2153,19001VTW2153061470158,19001VTW2153061470158,BRITOMART,0,2153
19001VTW2153,19001VTW2153063173065,19001VTW2153063173065,BRITOMART,0,2153
19001VTW2153,19001VTW2153070178195,19001VTW2153070178195,BRITOMART,0,2153
19001VTW2153,19001VTW2153071480418,19001VTW2153071480418,BRITOMART,0,2153
19001VTW2153,19001VTW2153073183325,19001VTW2153073183325,BRITOMART,0,2153
19001VTW2153,19001VTW2153080188455,19001VTW2153080188455,BRITOMART,0,2153
19001VTW2153,19001VTW2153081490678,19001VTW2153081490678,BRITOMART,0,2153
19001VTW2153,19001VTW2153083193585,19001VTW2153083193585,BRITOMART,0,2153
19001VTW2153,19001VTW2153090198715,19001VTW2153090198715,BRITOMART,0,2153
19001VTW2153,19001VTW21530914100938,19001VTW21530914100938,BRITOMART,0,2153
19001VTW2153,19001VTW21530931103845,19001VTW21530931103845,BRITOMART,0,2153
19001VTW2153,19001VTW21531014111198,19001VTW21531014111198,BRITOMART,0,2153
19001VTW2153,19001VTW21531031114105,19001VTW21531031114105,BRITOMART,0,2153
19001VTW2153,19001VTW21531114121458,19001VTW21531114121458,BRITOMART,0,2153
19001VTW2153,19001VTW21531131124365,19001VTW21531131124365,BRITOMART,0,2153
19001VTW2153,19001VTW21531214131718,19001VTW21531214131718,BRITOMART,0,2153
19001VTW2153,19001VTW21531231134625,19001VTW21531231134625,BRITOMART,0,2153
19001VTW2153,19001VTW21531314141978,19001VTW21531314141978,BRITOMART,0,2153
19001VTW2153,19001VTW21531331144885,19001VTW21531331144885,BRITOMART,0,2153
19001VTW2153,19001VTW21531414152238,19001VTW21531414152238,BRITOMART,0,2153
19001VTW2153,19001VTW21531431155145,19001VTW21531431155145,BRITOMART,0,2153
19001VTW2153,19001VTW21531501160275,19001VTW21531501160275,BRITOMART,0,2153
19001VTW2153,19001VTW21531514162498,19001VTW21531514162498,BRITOMART,0,2153
19001VTW2153,19001VTW21531531165405,19001VTW21531531165405,BRITOMART,0,2153
19001VTW2153,19001VTW21531601170535,19001VTW21531601170535,BRITOMART,0,2153
19001VTW2153,19001VTW21531614172758,19001VTW21531614172758,BRITOMART,0,2153
19001VTW2153,19001VTW21531631175665,19001VTW21531631175665,BRITOMART,0,2153
19001VTW2153,19001VTW21531701180795,19001VTW21531701180795,BRITOMART,0,2153
19001VTW2153,19001VTW21531714183018,19001VTW21531714183018,BRITOMART,0,2153
19001VTW2153,19001VTW21531731185925,19001VTW21531731185925,BRITOMART,0,2153
19001VTW2153,19001VTW21531801191055,19001VTW21531801191055,BRITOMART,0,2153
19001VTW2153,19001VTW21531814193278,19001VTW21531814193278,BRITOMART,0,2153
19001VTW2153,19001VTW21531831196185,19001VTW21531831196185,BRITOMART,0,2153
19001VTW2153,19001VTW21531901201315,19001VTW21531901201315,BRITOMART,0,2153
19001VTW2153,19001VTW21531914203538,19001VTW21531914203538,BRITOMART,0,2153
19001VTW2153,19001VTW21531931206445,19001VTW21531931206445,BRITOMART,0,2153
19001VTW2153,19001VTW21532001211575,19001VTW21532001211575,BRITOMART,0,2153
19001VTW2153,19001VTW21532014213798,19001VTW21532014213798,BRITOMART,0,2153
19001VTW2153,19001VTW21532031216705,19001VTW21532031216705,BRITOMART,0,2153
19001VTW2153,19001VTW21532101221835,19001VTW21532101221835,BRITOMART,0,2153
19001VTW2153,19001VTW21532114224058,19001VTW21532114224058,BRITOMART,0,2153
19001VTW2153,19001VTW21532131226965,19001VTW21532131226965,BRITOMART,0,2153
19001VTW2153,19001VTW21532214234318,19001VTW21532214234318,BRITOMART,0,2153
19001VTW2153,19001VTW21532231237225,19001VTW21532231237225,BRITOMART,0,2153
19001VTW2153,19001VTW21532314244578,19001VTW21532314244578,BRITOMART,0,2153
19001VTW2153,19001VTW21532331247485,19001VTW21532331247485,BRITOMART,0,2153
19002VTW2150,19002VTW2150052261769,19002VTW2150052261769,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW2150055266899,19002VTW2150055266899,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW2150062272029,19002VTW2150062272029,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW2150065076817,19002VTW2150065076817,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW2150070379040,19002VTW2150070379040,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW2150072282289,19002VTW2150072282289,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW2150075387590,19002VTW2150075387590,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW2150080389300,19002VTW2150080389300,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW2150082292549,19002VTW2150082292549,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW2150090399560,19002VTW2150090399560,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW21500923102980,19002VTW21500923102980,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW21501003109820,19002VTW21501003109820,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW21501023113240,19002VTW21501023113240,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW21501103120080,19002VTW21501103120080,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW21501123123500,19002VTW21501123123500,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW21501203130340,19002VTW21501203130340,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW21501223133760,19002VTW21501223133760,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW21501303140600,19002VTW21501303140600,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW21501323144020,19002VTW21501323144020,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW21501353149150,19002VTW21501353149150,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW21501403150860,19002VTW21501403150860,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW21501423154280,19002VTW21501423154280,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW21501453159410,19002VTW21501453159410,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW21501503161120,19002VTW21501503161120,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW21501523164540,19002VTW21501523164540,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW21501552169499,19002VTW21501552169499,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW21501603171380,19002VTW21501603171380,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW21501622174629,19002VTW21501622174629,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW21501653179930,19002VTW21501653179930,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW21501703181640,19002VTW21501703181640,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW21501722184889,19002VTW21501722184889,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW21501753190190,19002VTW21501753190190,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW21501803191900,19002VTW21501803191900,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW21501822195149,19002VTW21501822195149,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW21501853200450,19002VTW21501853200450,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW21501903202160,19002VTW21501903202160,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW21501922205409,19002VTW21501922205409,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW21501953210710,19002VTW21501953210710,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW21502003212420,19002VTW21502003212420,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW21502023215840,19002VTW21502023215840,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW21502103222680,19002VTW21502103222680,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW21502123226100,19002VTW21502123226100,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW21502203232940,19002VTW21502203232940,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW21502223236360,19002VTW21502223236360,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW21502303243200,19002VTW21502303243200,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW21502323246620,19002VTW21502323246620,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW21502403253460,19002VTW21502403253460,WAITAKERE TRAIN STATION,1,2150
19002VTW2150,19002VTW21502423256880,19002VTW21502423256880,WAITAKERE TRAIN STATION,1,2150
19102VTW3643,19102VTW36432152121371,19102VTW36432152121371,SWANSON TRAIN STATION,1,3643
20001FF2094,20001FF209407001330,20001FF209407001330,BRITOMART,0,2094
20001FF2094,20001FF209407301420,20001FF209407301420,BRITOMART,0,2094
20001FF2094,20001FF209408151565,20001FF209408151565,BRITOMART,0,2094
20001FF2094,20001FF209408301600,20001FF209408301600,BRITOMART,0,2094
20001FF2094,20001FF209410151925,20001FF209410151925,BRITOMART,0,2094
20001FF2094,20001FF209410452015,20001FF209410452015,BRITOMART,0,2094
20001FF2094,20001FF209412152285,20001FF209412152285,BRITOMART,0,2094
20001FF2094,20001FF209413152465,20001FF209413152465,BRITOMART,0,2094
20001FF2094,20001FF209414152645,20001FF209414152645,BRITOMART,0,2094
20001FF2094,20001FF209415452915,20001FF209415452915,BRITOMART,0,2094
20001FF2094,20001FF209416153005,20001FF209416153005,BRITOMART,0,2094
20001FF2094,20001FF209416503110,20001FF209416503110,BRITOMART,0,2094
20001FF2094,20001FF209417453275,20001FF209417453275,BRITOMART,0,2094
20001FF2094,20001FF209418303410,20001FF209418303410,BRITOMART,0,2094
20001FF2094,20001FF209419003500,20001FF209419003500,BRITOMART,0,2094
20001FF2094,20001FF209419153545,20001FF209419153545,BRITOMART,0,2094
20001FF2094,20001FF209420453815,20001FF209420453815,BRITOMART,0,2094
20001FF2094,20001FF209422154085,20001FF209422154085,BRITOMART,0,2094
20004FF2495,20004FF249506451285,20004FF249506451285,HALF MOON BAY,1,2495
20004FF2495,20004FF249507301470,20004FF249507301470,HALF MOON BAY,1,2495
20004FF2495,20004FF249507351435,20004FF249507351435,HALF MOON BAY,1,2495
20004FF2495,20004FF249509151765,20004FF249509151765,HALF MOON BAY,1,2495
20004FF2495,20004FF249510001890,20004FF249510001890,HALF MOON BAY,1,2495
20004FF2495,20004FF249511302140,20004FF249511302140,HALF MOON BAY,1,2495
20004FF2495,20004FF249512302340,20004FF249512302340,HALF MOON BAY,1,2495
20004FF2495,20004FF249513302500,20004FF249513302500,HALF MOON BAY,1,2495
20004FF2495,20004FF249515002790,20004FF249515002790,HALF MOON BAY,1,2495
20004FF2495,20004FF249515302860,20004FF249515302860,HALF MOON BAY,1,2495
20004FF2495,20004FF249516152995,20004FF249516152995,HALF MOON BAY,1,2495
20004FF2495,20004FF249517153175,20004FF249517153175,HALF MOON BAY,1,2495
20004FF2495,20004FF249517453265,20004FF249517453265,HALF MOON BAY,1,2495
20004FF2495,20004FF249518153375,20004FF249518153375,HALF MOON BAY,1,2495
20004FF2495,20004FF249518303400,20004FF249518303400,HALF MOON BAY,1,2495
20004FF2495,20004FF249520003670,20004FF249520003670,HALF MOON BAY,1,2495
20004FF2495,20004FF249521303940,20004FF249521303940,HALF MOON BAY,1,2495
20004FF2495,20004FF249523004210,20004FF249523004210,HALF MOON BAY,1,2495
20004FF2495,20004FF249523354315,20004FF249523354315,HALF MOON BAY,1,2495
21001PH2121,21001PH212106201210,21001PH212106201210,BRITOMART,0,2121
21001PH2121,21001PH212106501300,21001PH212106501300,BRITOMART,0,2121
21001PH2121,21001PH212107201390,21001PH212107201390,BRITOMART,0,2121
21001PH2121,21001PH212107401450,21001PH212107401450,BRITOMART,0,2121
21001PH2121,21001PH212108101540,21001PH212108101540,BRITOMART,0,2121
21001PH2121,21001PH212108501660,21001PH212108501660,BRITOMART,0,2121
21001PH2121,21001PH212110001870,21001PH212110001870,BRITOMART,0,2121
21001PH2121,21001PH212111202110,21001PH212111202110,BRITOMART,0,2121
21001PH2121,21001PH212113202470,21001PH212113202470,BRITOMART,0,2121
21001PH2121,21001PH212114402710,21001PH212114402710,BRITOMART,0,2121
21001PH2121,21001PH212116002950,21001PH212116002950,BRITOMART,0,2121
21001PH2121,21001PH212116303040,21001PH212116303040,BRITOMART,0,2121
21001PH2121,21001PH212116403070,21001PH212116403070,BRITOMART,0,2121
21001PH2121,21001PH212117203190,21001PH212117203190,BRITOMART,0,2121
21001PH2121,21001PH212118003310,21001PH212118003310,BRITOMART,0,2121
21001VTS2051,21001VTS2051053149388,21001VTS2051053149388,NEWMARKET TRAIN STATION,0,2051
21001VTS2051,21001VTS2051061555372,21001VTS2051061555372,NEWMARKET TRAIN STATION,0,2051
21001VTS2051,21001VTS2051065160268,21001VTS2051065160268,NEWMARKET TRAIN STATION,0,2051
21001VTS2051,21001VTS2051071563532,21001VTS2051071563532,NEWMARKET TRAIN STATION,0,2051
21001VTS2051,21001VTS2051073165708,21001VTS2051073165708,NEWMARKET TRAIN STATION,0,2051
21001VTS2051,21001VTS2051081071012,21001VTS2051081071012,NEWMARKET TRAIN STATION,0,2051
21001VTS2051,21001VTS2051081571692,21001VTS2051081571692,NEWMARKET TRAIN STATION,0,2051
21001VTS2051,21001VTS2051090177948,21001VTS2051090177948,NEWMARKET TRAIN STATION,0,2051
21001VTS2051,21001VTS2051091579852,21001VTS2051091579852,NEWMARKET TRAIN STATION,0,2051
21001VTS2051,21001VTS2051095585292,21001VTS2051095585292,NEWMARKET TRAIN STATION,0,2051
21001VTS2051,21001VTS2051101588012,21001VTS2051101588012,NEWMARKET TRAIN STATION,0,2051
21001VTS2051,21001VTS2051105593452,21001VTS2051105593452,NEWMARKET TRAIN STATION,0,2051
21001VTS2051,21001VTS2051111596172,21001VTS2051111596172,NEWMARKET TRAIN STATION,0,2051
21001VTS2051,21001VTS20511155101612,21001VTS20511155101612,NEWMARKET TRAIN STATION,0,2051
21001VTS2051,21001VTS20511215104332,21001VTS20511215104332,NEWMARKET TRAIN STATION,0,2051
21001VTS2051,21001VTS20511255109772,21001VTS20511255109772,NEWMARKET TRAIN STATION,0,2051
21001VTS2051,21001VTS20511315112492,21001VTS20511315112492,NEWMARKET TRAIN STATION,0,2051
21001VTS2051,21001VTS20511355117932,21001VTS20511355117932,NEWMARKET TRAIN STATION,0,2051
21001VTS2051,21001VTS20511415120652,21001VTS20511415120652,NEWMARKET TRAIN STATION,0,2051
21001VTS2051,21001VTS20511448125140,21001VTS20511448125140,NEWMARKET TRAIN STATION,0,2051
21001VTS2051,21001VTS20511515128812,21001VTS20511515128812,NEWMARKET TRAIN STATION,0,2051
21001VTS2051,21001VTS20511531130988,21001VTS20511531130988,NEWMARKET TRAIN STATION,0,2051
21001VTS2051,21001VTS20511610136292,21001VTS20511610136292,NEWMARKET TRAIN STATION,0,2051
21001VTS2051,21001VTS20511615136972,21001VTS20511615136972,NEWMARKET TRAIN STATION,0,2051
21001VTS2051,21001VTS20511631139148,21001VTS20511631139148,NEWMARKET TRAIN STATION,0,2051
21001VTS2051,21001VTS20511710144452,21001VTS20511710144452,NEWMARKET TRAIN STATION,0,2051
21001VTS2051,21001VTS20511715145132,21001VTS20511715145132,NEWMARKET TRAIN STATION,0,2051
21001VTS2051,21001VTS20511731147308,21001VTS20511731147308,NEWMARKET TRAIN STATION,0,2051
21001VTS2051,21001VTS20511815153292,21001VTS20511815153292,NEWMARKET TRAIN STATION,0,2051
21001VTS2051,21001VTS20511826154788,21001VTS20511826154788,NEWMARKET TRAIN STATION,0,2051
21001VTS2051,21001VTS20511915161452,21001VTS20511915161452,NEWMARKET TRAIN STATION,0,2051
21001VTS2051,21001VTS20512015169612,21001VTS20512015169612,NEWMARKET TRAIN STATION,0,2051
21001VTS2051,21001VTS20512115177772,21001VTS20512115177772,NEWMARKET TRAIN STATION,0,2051
21001VTS2051,21001VTS20512143181580,21001VTS20512143181580,NEWMARKET TRAIN STATION,0,2051
21001VTS2051,21001VTS20512215185932,21001VTS20512215185932,NEWMARKET TRAIN STATION,0,2051
21001VTS2051,21001VTS20512243189740,21001VTS20512243189740,NEWMARKET TRAIN STATION,0,2051
21001VTS2051,21001VTS20512315194092,21001VTS20512315194092,NEWMARKET TRAIN STATION,0,2051
21002PH2120,21002PH212007001330,21002PH212007001330,PINE HARBOUR,1,2120
21002PH2120,21002PH212007301420,21002PH212007301420,PINE HARBOUR,1,2120
21002PH2120,21002PH212008001510,21002PH212008001510,PINE HARBOUR,1,2120
21002PH2120,21002PH212008201570,21002PH212008201570,PINE HARBOUR,1,2120
21002PH2120,21002PH212008501660,21002PH212008501660,PINE HARBOUR,1,2120
21002PH2120,21002PH212009201750,21002PH212009201750,PINE HARBOUR,1,2120
21002PH2120,21002PH212010401990,21002PH212010401990,PINE HARBOUR,1,2120
21002PH2120,21002PH212012002230,21002PH212012002230,PINE HARBOUR,1,2120
21002PH2120,21002PH212014002590,21002PH212014002590,PINE HARBOUR,1,2120
21002PH2120,21002PH212015202830,21002PH212015202830,PINE HARBOUR,1,2120
21002PH2120,21002PH212016403070,21002PH212016403070,PINE HARBOUR,1,2120
21002PH2120,21002PH212017103160,21002PH212017103160,PINE HARBOUR,1,2120
21002PH2120,21002PH212017203190,21002PH212017203190,PINE HARBOUR,1,2120
21002PH2120,21002PH212018003310,21002PH212018003310,PINE HARBOUR,1,2120
21002PH2120,21002PH212018403430,21002PH212018403430,PINE HARBOUR,1,2120
21002VTS2054,21002VTS2054063258273,21002VTS2054063258273,OTAHUHU TRAIN STATION,1,2054
21002VTS2054,21002VTS2054065260993,21002VTS2054065260993,OTAHUHU TRAIN STATION,1,2054
21002VTS2054,21002VTS2054070662897,21002VTS2054070662897,OTAHUHU TRAIN STATION,1,2054
21002VTS2054,21002VTS2054073166297,21002VTS2054073166297,OTAHUHU TRAIN STATION,1,2054
21002VTS2054,21002VTS2054075169017,21002VTS2054075169017,OTAHUHU TRAIN STATION,1,2054
21002VTS2054,21002VTS2054080671057,21002VTS2054080671057,OTAHUHU TRAIN STATION,1,2054
21002VTS2054,21002VTS2054083174457,21002VTS2054083174457,OTAHUHU TRAIN STATION,1,2054
21002VTS2054,21002VTS2054090078401,21002VTS2054090078401,OTAHUHU TRAIN STATION,1,2054
21002VTS2054,21002VTS2054090679217,21002VTS2054090679217,OTAHUHU TRAIN STATION,1,2054
21002VTS2054,21002VTS2054100687377,21002VTS2054100687377,OTAHUHU TRAIN STATION,1,2054
21002VTS2054,21002VTS2054102089281,21002VTS2054102089281,OTAHUHU TRAIN STATION,1,2054
21002VTS2054,21002VTS2054110695537,21002VTS2054110695537,OTAHUHU TRAIN STATION,1,2054
21002VTS2054,21002VTS2054112097441,21002VTS2054112097441,OTAHUHU TRAIN STATION,1,2054
21002VTS2054,21002VTS20541206103697,21002VTS20541206103697,OTAHUHU TRAIN STATION,1,2054
21002VTS2054,21002VTS20541220105601,21002VTS20541220105601,OTAHUHU TRAIN STATION,1,2054
21002VTS2054,21002VTS20541306111857,21002VTS20541306111857,OTAHUHU TRAIN STATION,1,2054
21002VTS2054,21002VTS20541320113761,21002VTS20541320113761,OTAHUHU TRAIN STATION,1,2054
21002VTS2054,21002VTS20541406120017,21002VTS20541406120017,OTAHUHU TRAIN STATION,1,2054
21002VTS2054,21002VTS20541420121921,21002VTS20541420121921,OTAHUHU TRAIN STATION,1,2054
21002VTS2054,21002VTS20541506128177,21002VTS20541506128177,OTAHUHU TRAIN STATION,1,2054
21002VTS2054,21002VTS20541533131849,21002VTS20541533131849,OTAHUHU TRAIN STATION,1,2054
21002VTS2054,21002VTS20541605136201,21002VTS20541605136201,OTAHUHU TRAIN STATION,1,2054
